"Sample" "Sample1" "Sample2" "Sample3" "Sample4" "Sample5" "Sample6" "Sample7" "Sample8" "Sample9" "Sample10" "Sample11" "Sample12" "Sample13" "Sample14" "Sample15" "Sample16" "Sample17" "Sample18" "Sample19" "Sample20" "Sample21" "Sample22" "Sample23" "Sample24" "Sample25" "Sample26" "Sample27" "Sample28" "Sample29" "Sample30" "Sample31" "Sample32" "Sample33" "Sample34" "Sample35" "Sample36" "Sample37" "Sample38" "Sample39" "Sample40" "Sample41" "Sample42" "Sample43" "Sample44" "Sample45" "Sample46" "Sample47" "Sample48" "Sample49" "Sample50" "Sample51" "Sample52" "Sample53" "Sample54" "Sample55" "Sample56" "Sample57" "Sample58" "Sample59"
"LRRTM3" "-1.65111706594" "-1.21631706594" "-0.0528170659384" "-1.65111706594" "-1.65111706594" "-1.65111706594" "0.0336829340616" "-1.65111706594" "0.721882934062" "-1.65111706594" "-1.65111706594" "-1.29201706594" "-1.65111706594" "-1.65111706594" "-1.09241706594" "-0.720717065938" "-1.65111706594" "-1.65111706594" "-1.65111706594" "-1.03431706594" "-1.15591706594" "-1.65111706594" "0.458882934062" "-1.65111706594" "-1.65111706594" "-1.65111706594" "0.669282934062" "0.377682934062" "2.74638293406" "-0.0127170659384" "-1.65111706594" "-1.65111706594" "-1.65111706594" "-1.65111706594" "-1.19201706594" "-1.65111706594" "-1.65111706594" "-1.65111706594" "-0.762217065938" "-1.65111706594" "-1.65111706594" "-1.65111706594" "-1.65111706594" "-1.65111706594" "-1.65111706594" "-1.07851706594" "-1.13161706594" "-1.65111706594" "-1.65111706594" "-1.65111706594" "-1.65111706594" "-1.14251706594" "-1.65111706594" "-1.65111706594" "0.469982934062" "-1.65111706594" "-1.65111706594" "-1.65111706594" "-1.65111706594"
"NUP98" "0.418326656262" "0.594726656262" "0.827726656262" "0.962226656262" "0.496726656262" "0.975026656262" "0.479526656262" "-0.0830733437378" "1.33912665626" "-0.266873343738" "0.114026656262" "0.588326656262" "0.136726656262" "1.10862665626" "0.331526656262" "-0.635073343738" "0.566626656262" "0.322226656262" "-0.00947334373778" "0.0668266562622" "0.102126656262" "0.639726656262" "0.684426656262" "-0.435873343738" "0.275326656262" "-0.116373343738" "-0.515573343738" "0.505126656262" "-0.129873343738" "-0.441673343738" "0.0497266562622" "0.365426656262" "0.303126656262" "0.333326656262" "0.377626656262" "0.656826656262" "0.323126656262" "0.590626656262" "0.266326656262" "-0.0468733437378" "0.658226656262" "0.762726656262" "0.693526656262" "-0.299973343738" "0.232026656262" "0.392326656262" "0.171426656262" "0.378026656262" "0.237326656262" "-0.0818733437378" "0.0499266562622" "0.483426656262" "0.0660266562622" "0.473726656262" "0.289326656262" "0.258626656262" "-0.0283733437378" "0.0377266562622" "0.150726656262"
"XPC" "-0.802370495513" "-0.161770495513" "-0.208170495513" "-0.528570495513" "-0.328870495513" "0.142529504487" "0.253329504487" "-0.485370495513" "-1.35897049551" "-1.43487049551" "-0.467170495513" "0.0294295044869" "-0.790170495513" "-0.916270495513" "-0.295470495513" "0.0709295044869" "-0.306670495513" "-0.536170495513" "-1.06377049551" "-0.245070495513" "-0.777770495513" "-0.0594704955131" "0.353829504487" "-0.402570495513" "-0.278070495513" "-0.336870495513" "-0.765870495513" "0.0550295044869" "-0.988770495513" "-1.09887049551" "-0.104670495513" "-0.291270495513" "-0.0498704955131" "-0.122970495513" "-0.334770495513" "-0.369470495513" "-1.01337049551" "0.378529504487" "0.604129504487" "-0.585370495513" "-0.186870495513" "0.0672295044869" "0.537329504487" "-0.646470495513" "-0.640970495513" "-0.700770495513" "-0.0528704955131" "-0.0419704955131" "-0.0203704955131" "-0.525170495513" "-0.128670495513" "-0.172470495513" "-0.584370495513" "-0.788970495513" "-0.0647704955131" "0.0487295044869" "-0.579570495513" "-0.422170495513" "-0.273770495513"
"SLC12A2" "2.72893943036" "2.53373943036" "1.38913943036" "2.10853943036" "1.85303943036" "1.01843943036" "0.976739430355" "3.10993943036" "1.98823943036" "0.649139430355" "0.383139430355" "3.51243943036" "1.19733943036" "1.72003943036" "2.31843943036" "-2.59006056964" "2.62433943036" "3.74743943036" "1.32773943036" "3.28073943036" "2.10833943036" "2.35603943036" "3.74183943036" "2.22953943036" "1.20803943036" "1.13313943036" "1.68883943036" "-0.815460569645" "3.12393943036" "3.41213943036" "4.70323943036" "3.96573943036" "3.49413943036" "3.64303943036" "3.82033943036" "2.44173943036" "3.73873943036" "2.72933943036" "2.79353943036" "2.14733943036" "3.50203943036" "3.27573943036" "4.07743943036" "3.39473943036" "3.04813943036" "2.82613943036" "3.47683943036" "3.99053943036" "1.24433943036" "3.65213943036" "3.72343943036" "4.71293943036" "3.64043943036" "3.43393943036" "2.38743943036" "3.21063943036" "3.77463943036" "4.14483943036" "3.60473943036"
"GRINA" "0.0617412563402" "0.29314125634" "0.00174125634023" "-0.28245874366" "0.41364125634" "-0.73065874366" "-0.35085874366" "-0.74515874366" "-1.59045874366" "-0.12735874366" "-0.53285874366" "-0.28335874366" "1.13644125634" "-0.34865874366" "-1.02705874366" "-1.21595874366" "0.52244125634" "0.13474125634" "1.48274125634" "-0.49865874366" "-0.75395874366" "-0.22585874366" "-0.54415874366" "-0.31425874366" "-0.35255874366" "-0.85465874366" "-0.44115874366" "0.0832412563402" "1.04404125634" "-0.36615874366" "-1.37485874366" "-0.77045874366" "-0.12505874366" "-0.0409587436598" "0.25764125634" "0.26454125634" "0.21354125634" "-0.28825874366" "-0.82915874366" "-0.38185874366" "-0.97995874366" "0.66364125634" "-0.13735874366" "-1.11005874366" "-0.45645874366" "-0.39445874366" "-0.10725874366" "0.14204125634" "0.90964125634" "-0.37045874366" "0.0767412563402" "-0.45345874366" "-1.76315874366" "-0.41095874366" "-0.0693587436598" "-0.28075874366" "-0.30815874366" "-0.25045874366" "-0.66745874366"
"LRRTM2" "-0.8867751151" "0.2763248849" "-0.4825751151" "0.7600248849" "0.2078248849" "2.0514248849" "2.8790248849" "0.7046248849" "-0.7280751151" "-0.8481751151" "1.0359248849" "1.4668248849" "-0.3962751151" "0.7928248849" "2.1086248849" "-0.1010751151" "0.7116248849" "-0.9738751151" "0.8829248849" "0.0306248849005" "1.8155248849" "0.0508248849005" "1.0977248849" "-0.5071751151" "1.6959248849" "0.2654248849" "0.8090248849" "1.4544248849" "3.3945248849" "-0.7944751151" "-2.0671751151" "-0.5194751151" "-0.3154751151" "-1.8811751151" "-0.4647751151" "-2.2081751151" "-0.2764751151" "-0.1664751151" "-0.0765751150995" "-3.0473751151" "-0.5081751151" "-0.7988751151" "-1.2901751151" "-3.1116751151" "-1.4267751151" "-1.8896751151" "-0.8488751151" "-1.6195751151" "-2.0372751151" "-1.3146751151" "-2.0146751151" "0.1476248849" "-2.1606751151" "0.1179248849" "0.3737248849" "-0.7926751151" "-0.2893751151" "-0.9687751151" "-3.6702751151"
"NUP93" "-0.0423146156848" "-0.484114615685" "-0.275214615685" "0.318085384315" "-0.0389146156848" "-1.43871461568" "-0.496114615685" "-0.163114615685" "1.12818538432" "-0.424014615685" "-0.461814615685" "-0.288414615685" "-0.134114615685" "-0.443614615685" "-0.295314615685" "-0.391714615685" "-1.02351461568" "-0.0962146156848" "-0.235714615685" "-0.709714615685" "-0.364314615685" "0.207885384315" "-0.621914615685" "-0.118014615685" "-0.382114615685" "-0.577814615685" "0.173885384315" "0.111985384315" "0.382685384315" "0.151685384315" "-0.499914615685" "0.107485384315" "-0.145014615685" "0.234085384315" "0.499385384315" "0.947485384315" "0.279085384315" "0.599385384315" "0.154685384315" "-0.0617146156848" "0.488785384315" "0.838485384315" "0.398385384315" "-0.131114615685" "0.626785384315" "-0.0160146156848" "0.120385384315" "-0.281414615685" "0.540485384315" "-0.247714615685" "0.667785384315" "0.0857853843152" "0.603085384315" "0.194885384315" "0.272585384315" "0.283785384315" "0.480785384315" "0.290985384315" "0.0208853843152"
"HAP1" "-3.02209474054" "-3.82009474054" "-1.51199474054" "-3.78299474054" "0.920405259462" "-0.907894740538" "-0.951094740538" "-4.58849474054" "-4.58849474054" "-2.32689474054" "-2.21439474054" "-3.31779474054" "-0.763694740538" "-3.30029474054" "-2.48079474054" "-2.52829474054" "-2.15259474054" "-2.55869474054" "0.0559052594616" "-3.54099474054" "-0.278494740538" "-2.94099474054" "0.891605259462" "-3.37049474054" "-0.986194740538" "-3.15409474054" "-1.78279474054" "-0.0157947405384" "2.34710525946" "-4.58849474054" "-3.99439474054" "-1.97979474054" "-0.888094740538" "-2.23989474054" "-1.89179474054" "-0.0798947405384" "-2.88159474054" "-1.73919474054" "-1.62239474054" "-3.53199474054" "-1.35289474054" "-1.53719474054" "-2.66109474054" "-3.31439474054" "1.39100525946" "-1.03789474054" "-1.68119474054" "-1.63699474054" "-0.699994740538" "-1.30299474054" "-1.55839474054" "-3.70459474054" "-2.56039474054" "-1.38659474054" "-0.372094740538" "-2.00629474054" "-3.12089474054" "-3.08519474054" "-1.47719474054"
"KLRA1" "-0.5745730238" "-0.4836730238" "-0.0692730238002" "-1.2078730238" "1.5453269762" "0.1443269762" "0.4238269762" "0.9799269762" "0.8019269762" "-0.7683730238" "0.8474269762" "0.9866269762" "-0.1841730238" "0.1312269762" "0.7880269762" "-0.3754730238" "2.0060269762" "0.0565269761998" "0.6335269762" "0.0556269761998" "0.4978269762" "-0.6771730238" "1.0763269762" "-1.0732730238" "0.3408269762" "1.5635269762" "0.9208269762" "0.2226269762" "2.3640269762" "-0.7517730238" "1.3337269762" "0.4346269762" "-0.5051730238" "-0.3733730238" "-1.1840730238" "-0.4557730238" "-1.6498730238" "0.0445269761998" "1.1538269762" "-0.4215730238" "0.6842269762" "-0.6099730238" "0.1616269762" "-1.1394730238" "0.7529269762" "-0.4318730238" "0.8427269762" "-0.1193730238" "-0.4980730238" "0.0689269761998" "-0.6209730238" "-0.4693730238" "1.9408269762" "0.8131269762" "-0.0980730238002" "-0.8486730238" "-0.6067730238" "0.8122269762" "-0.0405730238002"
"CAMKV" "-2.2241039563" "-2.2241039563" "-1.4791039563" "-1.4186039563" "3.6986960437" "-0.132803956301" "-0.382503956301" "-0.993603956301" "-1.8253039563" "-0.689303956301" "-0.964303956301" "-1.8650039563" "3.0093960437" "1.3560960437" "-1.6654039563" "-2.2241039563" "-0.314603956301" "0.129596043699" "0.122596043699" "-0.845303956301" "-2.2241039563" "-0.724203956301" "0.259596043699" "-2.2241039563" "-1.8350039563" "-2.2241039563" "0.0962960436988" "-1.5316039563" "2.3574960437" "3.3614960437" "-2.2241039563" "0.0112960436988" "-0.498303956301" "-0.273503956301" "-1.5378039563" "-0.295103956301" "-1.2937039563" "0.625196043699" "-1.3352039563" "-1.1676039563" "-0.959103956301" "4.5868960437" "0.690896043699" "-0.284203956301" "-1.2727039563" "-0.924603956301" "0.191296043699" "-0.0249039563012" "5.4243960437" "2.3077960437" "-0.144903956301" "0.161696043699" "1.1315960437" "-0.880503956301" "2.3628960437" "-0.328403956301" "-1.5563039563" "-0.720803956301" "1.5556960437"
"SPPL3" "-0.512208778775" "0.567991221225" "0.0276912212251" "-0.574708778775" "0.643391221225" "0.422691221225" "-0.0280087787749" "-0.406108778775" "0.292991221225" "0.400091221225" "0.268091221225" "0.0409912212251" "0.493791221225" "-0.0911087787749" "-0.213808778775" "-0.644708778775" "-1.01250877877" "-0.133308778775" "0.507991221225" "0.0436912212251" "-0.372508778775" "-0.241708778775" "-0.583108778775" "0.287491221225" "0.0867912212251" "-0.740308778775" "0.0942912212251" "0.481291221225" "0.297191221225" "-0.422608778775" "-0.0479087787749" "-0.379908778775" "-0.119108778775" "-0.116308778775" "-0.165508778775" "-0.170508778775" "-0.171808778775" "-0.728708778775" "-0.624308778775" "0.122191221225" "0.216991221225" "0.0994912212251" "0.0953912212251" "-0.698208778775" "0.328391221225" "-0.132808778775" "-0.293108778775" "-0.235308778775" "0.0240912212251" "-0.301908778775" "-0.0585087787749" "-0.236408778775" "-0.603308778775" "0.0497912212251" "-0.0290087787749" "-0.210908778775" "-0.597708778775" "-0.109408778775" "-0.393508778775"
"GOLIM4" "1.86264895825" "0.680548958252" "0.146448958252" "1.03964895825" "1.66994895825" "0.506448958252" "0.489348958252" "-1.00795104175" "1.27054895825" "1.34934895825" "-1.02275104175" "1.27834895825" "0.982848958252" "-0.184251041748" "0.204748958252" "0.842748958252" "0.367348958252" "1.37354895825" "0.500048958252" "0.248448958252" "0.501848958252" "1.49094895825" "0.708448958252" "0.768648958252" "0.879448958252" "-0.380051041748" "-0.280951041748" "0.474348958252" "1.54274895825" "2.55144895825" "2.26024895825" "1.94054895825" "3.25634895825" "0.853748958252" "0.258348958252" "0.272648958252" "1.83804895825" "1.43834895825" "0.574248958252" "0.992148958252" "1.44974895825" "2.13244895825" "0.670748958252" "0.253748958252" "-0.924551041748" "1.98744895825" "1.73284895825" "1.19974895825" "0.756948958252" "1.23014895825" "0.961448958252" "1.69584895825" "0.866648958252" "1.35614895825" "2.67214895825" "2.11584895825" "1.15884895825" "2.47274895825" "0.753948958252"
"ZNF646" "-0.311501911822" "0.324798088178" "0.666698088178" "-0.475601911822" "0.102298088178" "0.788498088178" "0.117198088178" "-0.281201911822" "1.16769808818" "-0.150901911822" "0.180798088178" "0.968998088178" "0.374998088178" "0.295598088178" "-0.0341019118221" "-0.0241019118221" "0.0264980881779" "-0.400601911822" "-0.162701911822" "0.0370980881779" "-0.397601911822" "0.0296980881779" "0.773498088178" "0.628398088178" "0.632098088178" "-0.207101911822" "-1.11860191182" "0.407098088178" "0.461298088178" "-0.897701911822" "-0.243901911822" "0.0886980881779" "0.302498088178" "-0.454601911822" "0.0901980881779" "0.349198088178" "0.551898088178" "-0.272401911822" "0.295998088178" "-0.499501911822" "0.119698088178" "0.148498088178" "0.314398088178" "-1.17060191182" "-0.274101911822" "0.825098088178" "-0.111701911822" "-0.00280191182209" "0.338898088178" "-0.484301911822" "-0.118001911822" "-0.149301911822" "-1.24620191182" "-0.0488019118221" "0.139698088178" "0.312298088178" "-0.892801911822" "-0.211501911822" "-0.790601911822"
"OPA3" "-0.0593256106125" "-0.421225610613" "0.147674389387" "-0.774225610613" "-0.404525610613" "-0.0393256106125" "-0.203925610613" "-0.435725610613" "-0.901825610613" "-0.570125610613" "-0.830625610613" "0.397374389387" "0.320974389387" "0.139774389387" "-0.119125610613" "7.43893874695e-05" "-0.435525610613" "-0.471025610613" "-0.789725610613" "0.331374389387" "0.461274389387" "-0.133325610613" "-0.0884256106125" "0.154274389387" "-0.387725610613" "-0.0592256106125" "-0.107525610613" "0.794074389387" "0.422774389387" "-1.04692561061" "0.112474389387" "-0.155625610613" "0.0236743893875" "-0.178625610613" "0.335574389387" "-0.0470256106125" "-0.0644256106125" "-0.155425610613" "0.326474389387" "-0.317825610613" "0.647574389387" "-0.584925610613" "-0.0267256106125" "-0.876125610613" "-0.219125610613" "0.163374389387" "-0.0961256106125" "-0.257225610613" "0.123374389387" "-0.187725610613" "-0.702625610613" "-0.0156256106125" "-1.00952561061" "-0.0776256106125" "0.140374389387" "0.107774389387" "-0.762525610613" "-0.291525610613" "-1.05222561061"
"OPA1" "0.664157932111" "0.274157932111" "-0.607342067889" "0.762057932111" "0.180457932111" "0.386057932111" "0.893757932111" "0.235757932111" "0.626357932111" "0.615357932111" "-0.00354206788922" "0.206957932111" "0.270857932111" "0.503557932111" "0.718457932111" "0.404157932111" "0.197057932111" "0.752457932111" "-0.427442067889" "0.0383579321108" "0.495357932111" "0.158857932111" "1.37915793211" "-0.383142067889" "0.238657932111" "0.0559579321108" "0.961057932111" "0.0928579321108" "0.735057932111" "-0.217842067889" "-0.441742067889" "0.245457932111" "0.490457932111" "-0.0670420678892" "0.0863579321108" "0.334257932111" "0.0860579321108" "0.665257932111" "-0.244442067889" "-0.535842067889" "0.147657932111" "0.238257932111" "0.261457932111" "-0.0643420678892" "0.392557932111" "0.529957932111" "0.363157932111" "0.281357932111" "-0.855842067889" "-0.0598420678892" "0.356457932111" "0.865457932111" "-0.894842067889" "-0.425542067889" "0.373457932111" "0.262957932111" "-0.0517420678892" "0.398757932111" "0.729357932111"
"RHEB" "-0.547703136949" "-0.664603136949" "-0.874303136949" "-0.512503136949" "-0.201103136949" "-1.74970313695" "-0.0158031369489" "0.408296863051" "0.156296863051" "-0.625203136949" "-0.333403136949" "-1.50150313695" "-0.522503136949" "-0.492003136949" "-0.994903136949" "0.0693968630511" "-0.101303136949" "-1.18350313695" "0.589496863051" "0.0143968630511" "-0.638003136949" "-0.839803136949" "-1.36470313695" "0.0104968630511" "-1.12210313695" "-0.0274031369489" "0.0746968630511" "-0.157903136949" "0.0497968630511" "1.58869686305" "-0.387903136949" "0.577196863051" "-0.634803136949" "-0.563403136949" "0.351196863051" "0.370796863051" "0.464896863051" "0.258396863051" "-0.506303136949" "0.433496863051" "-0.483103136949" "0.0689968630511" "0.0693968630511" "1.01429686305" "-0.0957031369489" "0.333996863051" "0.488596863051" "-0.285903136949" "0.138096863051" "0.627996863051" "0.264096863051" "-0.318403136949" "1.44999686305" "0.362196863051" "-0.0487031369489" "0.0852968630511" "0.669696863051" "-0.173003136949" "0.427996863051"
"RAB40C" "0.410509660554" "0.0772096605541" "1.66160966055" "0.0631096605541" "0.446209660554" "0.338609660554" "-0.593190339446" "0.356209660554" "0.0262096605541" "1.34190966055" "-0.219490339446" "0.119609660554" "0.806609660554" "0.184709660554" "-0.0699903394459" "-0.00469033944592" "0.486709660554" "-0.0891903394459" "0.401709660554" "1.53690966055" "0.00330966055409" "0.610509660554" "0.325709660554" "0.385109660554" "-0.0908903394459" "0.284709660554" "0.379909660554" "-0.154290339446" "0.480009660554" "0.234809660554" "0.706209660554" "0.110609660554" "0.740709660554" "-0.0805903394459" "0.101009660554" "0.633509660554" "0.369209660554" "0.0377096605541" "-0.0826903394459" "0.0212096605541" "0.0266096605541" "0.644709660554" "0.585209660554" "0.350609660554" "0.257009660554" "0.580209660554" "0.0402096605541" "0.577209660554" "1.63600966055" "0.0969096605541" "0.659209660554" "-0.107790339446" "-1.10069033945" "-0.00279033944591" "-0.274190339446" "0.464909660554" "-0.460590339446" "0.297609660554" "-0.224590339446"
"RAB40B" "1.45911772922" "-0.929282270776" "2.01921772922" "0.123017729224" "0.368317729224" "1.45771772922" "-0.291782270776" "0.735917729224" "0.436417729224" "2.35021772922" "0.831817729224" "-0.764682270776" "1.16181772922" "-0.00948227077645" "-0.250182270776" "-0.932782270776" "1.31191772922" "-1.51168227078" "-0.190282270776" "1.41091772922" "1.08231772922" "1.08091772922" "0.858717729224" "0.862117729224" "1.24951772922" "0.884217729224" "1.67871772922" "-0.148382270776" "-0.527182270776" "0.828417729224" "0.805917729224" "-0.139582270776" "1.40441772922" "0.612017729224" "0.141317729224" "0.0586177292236" "-0.114282270776" "0.975817729224" "1.30761772922" "1.56771772922" "-0.671782270776" "-0.250282270776" "0.0325177292236" "0.739117729224" "-0.152282270776" "1.13791772922" "0.442117729224" "0.879117729224" "1.29721772922" "0.402517729224" "1.25401772922" "0.477717729224" "-1.56878227078" "-0.549182270776" "-0.261082270776" "0.539217729224" "-0.432082270776" "0.776017729224" "1.14841772922"
"RAB40A" "-2.01735915724" "-0.428759157238" "2.80164084276" "-2.81285915724" "0.401140842762" "1.33394084276" "-0.188059157238" "-0.0399591572376" "-1.62795915724" "-0.670259157238" "-0.0950591572376" "1.62194084276" "-0.976959157238" "-1.08715915724" "-0.554959157238" "0.381240842762" "0.636640842762" "-1.79295915724" "-0.202059157238" "-0.938059157238" "-1.41355915724" "-1.03145915724" "0.790640842762" "0.804640842762" "-0.239059157238" "0.384540842762" "0.809840842762" "-0.784059157238" "2.37184084276" "-1.17445915724" "1.11934084276" "0.481140842762" "0.254840842762" "-2.31785915724" "0.132240842762" "1.13114084276" "-1.88245915724" "-1.78825915724" "-1.37795915724" "-1.42335915724" "0.492640842762" "-2.81285915724" "0.741440842762" "-2.25425915724" "-1.54935915724" "-0.144159157238" "0.752340842762" "-1.11455915724" "-1.17985915724" "0.980840842762" "-0.861459157238" "-1.17445915724" "-1.02075915724" "-0.0819591572376" "0.0515408427624" "-1.88155915724" "-1.34525915724" "-0.0130591572376" "0.381040842762"
"COL7A1" "0.212051915724" "0.626851915724" "-1.55384808428" "1.11805191572" "1.59105191572" "-1.26924808428" "0.0856519157237" "1.83555191572" "-1.99404808428" "-0.350748084276" "2.19295191572" "2.84045191572" "1.96045191572" "0.504151915724" "2.11795191572" "1.49045191572" "-0.0706480842763" "1.34975191572" "0.560751915724" "1.24775191572" "0.902451915724" "2.01695191572" "3.37945191572" "-2.48154808428" "-0.369248084276" "-0.218648084276" "-1.00204808428" "0.424551915724" "0.753951915724" "-3.30464808428" "-0.719848084276" "1.50165191572" "0.627851915724" "0.873951915724" "3.00475191572" "1.32925191572" "2.21565191572" "0.656351915724" "1.01855191572" "-0.355748084276" "2.83035191572" "-1.67554808428" "-0.666348084276" "0.669551915724" "2.36265191572" "0.781251915724" "0.166351915724" "-0.183748084276" "-0.465048084276" "0.765851915724" "0.162551915724" "-0.122648084276" "-0.946948084276" "2.54065191572" "0.847651915724" "1.11145191572" "1.35515191572" "-0.298548084276" "-3.94064808428"
"MDP1" "-1.46325612954" "-0.832056129536" "-1.76825612954" "-1.17675612954" "-0.344856129536" "-0.706256129536" "-0.277256129536" "-0.250656129536" "-0.212556129536" "-1.31055612954" "-1.08225612954" "-0.824356129536" "-0.645256129536" "-1.24615612954" "-1.02785612954" "-0.495956129536" "-1.53285612954" "-1.31615612954" "0.00714387046425" "-0.888856129536" "-0.902456129536" "-2.17365612954" "-1.17995612954" "-0.450456129536" "-0.656556129536" "-0.647056129536" "0.177943870464" "-0.845756129536" "-0.0994561295358" "0.622343870464" "-0.295956129536" "-0.510156129536" "-0.665456129536" "-0.474756129536" "-0.639856129536" "-1.24125612954" "-1.43825612954" "-1.72425612954" "-0.296756129536" "-0.293456129536" "-0.438356129536" "-0.581256129536" "-0.847256129536" "-0.105756129536" "-0.867656129536" "-1.17395612954" "-0.163256129536" "-1.63105612954" "0.793543870464" "0.0653438704642" "-0.586856129536" "-1.09325612954" "-0.337356129536" "-0.533856129536" "-0.336356129536" "-0.685056129536" "-0.340156129536" "-0.163256129536" "-0.0882561295358"
"GTSE1" "2.26708831057" "1.90818831057" "1.16878831057" "1.21858831057" "1.97168831057" "-0.690511689426" "-1.19791168943" "2.25198831057" "2.67808831057" "1.48848831057" "0.0504883105735" "0.0984883105735" "1.21708831057" "1.59138831057" "1.22838831057" "2.79158831057" "1.32228831057" "1.51628831057" "1.33338831057" "2.22958831057" "1.56348831057" "2.12268831057" "0.744788310574" "1.13358831057" "1.32528831057" "-0.602611689426" "0.403388310574" "1.77738831057" "1.63848831057" "1.48398831057" "1.65108831057" "2.34238831057" "1.07308831057" "1.91648831057" "0.594188310574" "2.51528831057" "1.23168831057" "0.332588310574" "2.06228831057" "1.90068831057" "2.08988831057" "2.14058831057" "0.243588310574" "2.03658831057" "1.88018831057" "1.45008831057" "2.13298831057" "1.90808831057" "1.54948831057" "1.31758831057" "1.73498831057" "1.47668831057" "1.52058831057" "1.94428831057" "1.39798831057" "1.71338831057" "1.42068831057" "0.888888310574" "1.16348831057"
"FAM183A" "-1.87675467031" "-2.19315467031" "1.66674532969" "-2.19315467031" "0.553145329692" "-1.69985467031" "-2.19315467031" "-2.19315467031" "-0.652054670308" "-1.09655467031" "1.95544532969" "-2.19315467031" "-0.493354670308" "-1.53605467031" "1.68584532969" "-0.298854670308" "-2.19315467031" "-1.17325467031" "-2.19315467031" "-2.19315467031" "-0.585654670308" "-1.80945467031" "-1.78375467031" "0.607645329692" "-0.272354670308" "-0.953054670308" "0.864045329692" "-2.19315467031" "0.750145329692" "0.458345329692" "-0.00205467030823" "-2.19315467031" "-2.19315467031" "-1.03745467031" "-2.19315467031" "-0.558054670308" "0.682745329692" "-2.19315467031" "-1.68125467031" "-2.19315467031" "-2.19315467031" "-1.62175467031" "-2.19315467031" "-2.19315467031" "-2.19315467031" "-2.19315467031" "-2.19315467031" "-2.19315467031" "0.416545329692" "0.426845329692" "-1.75125467031" "-2.19315467031" "-2.19315467031" "-2.19315467031" "-1.68845467031" "-1.65365467031" "-1.52535467031" "-0.944554670308" "0.414245329692"
"ARFRP1" "-0.707761373391" "-0.710761373391" "0.0320386266094" "-0.514061373391" "-0.205061373391" "-0.875761373391" "-0.728661373391" "-0.512161373391" "-1.66356137339" "-0.962261373391" "-0.480561373391" "-1.03306137339" "0.460838626609" "-0.255061373391" "-1.13076137339" "-0.836461373391" "1.40113862661" "-1.05566137339" "-0.757561373391" "-0.315061373391" "-0.401861373391" "-1.30716137339" "-0.895061373391" "0.000738626609397" "-0.564461373391" "-0.987461373391" "-0.804761373391" "-0.123661373391" "-0.0171613733906" "0.222338626609" "-0.463561373391" "-0.540861373391" "-0.0305613733906" "-0.909161373391" "-0.165661373391" "0.843638626609" "0.0153386266094" "-0.378361373391" "0.426838626609" "0.0244386266094" "-0.469461373391" "1.20993862661" "-0.125161373391" "-0.734661373391" "0.741438626609" "0.182038626609" "0.159538626609" "1.53603862661" "1.19343862661" "-0.273961373391" "0.763238626609" "-0.503561373391" "-0.591161373391" "0.202938626609" "0.301938626609" "0.755238626609" "-0.0773613733906" "-0.377961373391" "0.247338626609"
"OVCH1" "-0.615837182989" "-0.615837182989" "-0.615837182989" "-0.615837182989" "-0.253537182989" "0.536662817011" "0.459662817011" "-0.615837182989" "0.0949628170113" "-0.615837182989" "-0.615837182989" "-0.256737182989" "-0.615837182989" "-0.615837182989" "-0.615837182989" "-0.0769371829887" "-0.615837182989" "0.629262817011" "0.399762817011" "-0.615837182989" "-0.615837182989" "2.01176281701" "1.10516281701" "-0.615837182989" "-0.615837182989" "-0.615837182989" "0.120362817011" "-0.615837182989" "0.352062817011" "-0.615837182989" "-0.615837182989" "-0.615837182989" "-0.0684371829887" "-0.615837182989" "-0.615837182989" "-0.615837182989" "-0.615837182989" "-0.615837182989" "-0.103937182989" "1.27156281701" "0.336862817011" "-0.615837182989" "-0.615837182989" "-0.0572371829887" "-0.615837182989" "0.365462817011" "-0.615837182989" "-0.615837182989" "-0.615837182989" "-0.0168371829887" "-0.173937182989" "-0.107237182989" "-0.615837182989" "-0.0188371829887" "0.558162817011" "-0.615837182989" "-0.615837182989" "-0.615837182989" "-0.615837182989"
"FAM183B" "-0.978486749902" "-0.543686749902" "-0.558386749902" "-0.172986749902" "0.120513250098" "0.624813250098" "-0.978486749902" "0.252013250098" "0.395513250098" "-0.978486749902" "-0.978486749902" "0.726613250098" "0.213613250098" "-0.321386749902" "0.553313250098" "-0.439586749902" "-0.344886749902" "-0.225586749902" "-0.978486749902" "0.997613250098" "0.972413250098" "-0.291986749902" "2.2740132501" "-0.978486749902" "0.370913250098" "-0.555686749902" "0.242813250098" "-0.978486749902" "2.9607132501" "-0.978486749902" "-0.978486749902" "-0.428986749902" "-0.431086749902" "-0.483486749902" "0.356613250098" "-0.978486749902" "-0.978486749902" "0.0461132500975" "0.667413250098" "0.0780132500975" "-0.424886749902" "-0.978486749902" "-0.0264867499025" "-0.978486749902" "-0.425686749902" "-0.978486749902" "-0.978486749902" "-0.443386749902" "-0.978486749902" "-0.978486749902" "-0.536586749902" "-0.978486749902" "-0.286286749902" "-0.978486749902" "-0.473786749902" "0.514213250098" "-0.978486749902" "-0.978486749902" "-0.978486749902"
